Number,Exclusion,Plot,Site_Text,Trt,Block,Block_Unique,Filter,year,site_name,continent,country,elevation,latitude,longitude,RAIN_PET,MAT_v2,MAP_v2,AI,PET,N_Dep,N,P,K,Exclose,first_nutrient_year,first_fenced_year,year_trt,sum_INT_cover,sum_NAT_cover,sum_UNK_cover,total_cover,INT_rich,NAT_rich,UNK_rich,rich,site_richness,site_native_richness,site_introduced_richness,plot_beta,dead_mass,live_mass,total_mass,unsorted_mass,proportion_par,Ambient_PAR,Ground_PAR,pct_C,pct_N,ppm_P,ppm_K,ppm_Ca,ppm_Mg,ppm_S,ppm_Na,ppm_Zn,ppm_Mn,ppm_Fe,ppm_Cu,ppm_B,pH,PercentSand,PercentSilt,PercentClay,Classification,shannon,inverse_simpson,evenness,Single_AICc,Asym_AICc,weibull.AIC,LowestAIC,T_nmax,Nmax,Single_RMSE,Asymp_RMSE,Weibull_RMSE,single.k,single.k.div,asymp.k,asymp.A,Asymp_collapse,weibull.alpha,weibull.beta,weibull.mrt,weibull.half.life,weibull.quarter,weibull.tenth,weibull.div,Prop_Init_N_Mass_1yr,Fin_C_Mass_g,Prop_Init_C_Mass,Ground_PAR,Total_mass_mean,Ground_PAR_mean
420,,20,Spindle,NPK,2,39,FALSE,2007,Spindletop,North America,US,271.3,38.135833,-84.500556,1,12.48333327,1152,1.0008,1139,13.8801,1,1,1,0,2008,2008,0,93,3,8,104,5,2,2,9,51,19,24,5.6667,214,504,718,NA,0.077514601,1541,119.45,2.51,0.243,235,80,2568,218,34,28,1.6,123,234,2.3,0.7,6.3,NA,NA,NA,NA,1.655100331,3.865618299,0.753268623,-11.35734214,-6.538849882,-10.39227343,S,0,0.095984316,0.055687138,0.046290269,0.046973772,0.480541982,0.003101057,0.620914252,0.097999914,FALSE,0.820662873,2.019112664,2.247431055,1.291820148,0.442416283,0.13009692,0.002206535,1.035740237,0.602281436,0.12454555,63.43642857,505.4,119.45
422,,22,Spindle,NK,3,40,FALSE,2007,Spindletop,North America,US,271.3,38.135833,-84.500556,1,12.48333327,1152,1.0008,1139,13.8801,1,0,1,0,2008,2008,0,108,3,5,116,5,1,1,7,51,19,24,7.2857,233,568,801,NA,0.055931341,1573,87.98,2.715,0.261,216,52,1740,144,24,26,1.2,111,225,1.8,0.6,6.3,NA,NA,NA,NA,1.5329321,3.936805149,0.787771265,-10.65628191,-5.656281907,-7.663468925,S,0,0.1147584,0.077539947,0.077539947,0.077493521,0.409144934,0.006012443,0.409144931,0,TRUE,1.016393736,2.448552224,2.432116519,1.707269999,0.718703131,0.267516637,0.006005246,1.23857398,0.652694936,0.13501105,87.07571429,409,87.98
423,,23,Spindle,NPK,3,40,FALSE,2007,Spindletop,North America,US,271.3,38.135833,-84.500556,1,12.48333327,1152,1.0008,1139,13.8801,1,1,1,0,2008,2008,0,104,0,2,106,6,0,1,7,51,19,24,7.2857,115,247,362,NA,0.059389169,1588,94.31,2.681,0.267,215,80,2462,224,32,39,1.7,124,216,2,0.7,6.4,NA,NA,NA,NA,1.381857427,3.110741971,0.710134241,-10.21612167,-6.412523928,-7.025280576,S,0,0.083765088,0.095496898,0.092830878,0.095434444,0.382415608,0.009119658,0.45092967,0.064968459,FALSE,0.979205199,2.609494457,2.633410346,1.794740009,0.731102769,0.262107504,0.009107733,0.902892443,0.674257406,0.139373673,32.59571429,758.8285714,94.31
424,,24,Spindle,PK,3,40,FALSE,2007,Spindletop,North America,US,271.3,38.135833,-84.500556,1,12.48333327,1152,1.0008,1139,13.8801,0,1,1,0,2008,2008,0,106,4,1,111,5,2,1,8,51,19,24,6.375,320,565,885,NA,0.114487179,1560,178.6,2.558,0.253,226,73,2666,239,32,32,1.6,126,228,2.1,0.8,6.6,NA,NA,NA,NA,1.010673447,1.842530283,0.48603119,1.94840299,NA,1.908494788,S,NA,NA,0.12316816,0.111619331,0.122351642,0.417811191,0.015170396,0.583394812,0.150698659,FALSE,0.916134292,2.452731623,2.556290938,1.644008929,0.629549767,0.210310469,0.014969924,1.074557804,1.123178168,0.232168702,90.58428571,520.2857143,178.6
425,,25,Spindle,P,3,40,FALSE,2007,Spindletop,North America,US,271.3,38.135833,-84.500556,1,12.48333327,1152,1.0008,1139,13.8801,0,1,0,0,2008,2008,0,96,1,5,102,6,1,1,8,51,19,24,6.375,59,308,367,NA,0.043631714,1564,68.24,2.553,0.25,228,78,2448,241,32,31,2,128,220,2,0.7,6.5,NA,NA,NA,NA,1.435341106,3.366990291,0.690253165,-8.064651136,NA,-23.65396078,W,NA,NA,0.023212901,0.008641918,0.00172718,0.652892582,0.000538839,0.770550738,0.051574274,FALSE,0.716206938,1.258831401,1.559858043,0.754607283,0.221043393,0.054373456,2.98E-06,,0.318031032,0.065732644,188.7871429,510.2428571,68.24
426,,26,Spindle,NP,3,40,FALSE,2007,Spindletop,North America,US,271.3,38.135833,-84.500556,1,12.48333327,1152,1.0008,1139,13.8801,1,1,0,0,2008,2008,0,119,0,2,121,6,0,1,7,51,19,24,7.2857,251,802,1053,NA,0.046853827,1594,74.685,2.64,0.262,230,76,2644,255,32,30,1.9,146,232,2,0.8,6.6,NA,NA,NA,NA,1.508458809,3.96882624,0.775194481,Inf,-10.11518641,-135.0358821,W,NA,NA,0.142596668,0.142596668,1.18E-16,0.47893331,0.02033381,0.478932444,0,TRUE,2.416559689,1.768421594,1.567879449,1.519559001,1.056033622,0.696881213,1.39E-32,0.975077281,1.2291675,0.25430626,123.1614286,543.1285714,74.685
427,,27,Spindle,K,3,40,FALSE,2007,Spindletop,North America,US,271.3,38.135833,-84.500556,1,12.48333327,1152,1.0008,1139,13.8801,0,0,1,0,2008,2008,0,101,3,1,105,4,2,1,7,51,19,24,7.2857,172,349,521,NA,0.093574548,1603,150,2.404,0.242,245,88,2859,267,39,30,1.8,158,247,2.1,0.8,6.4,NA,NA,NA,NA,1.147868762,2.473636976,0.589887854,-4.08338642,0.91661358,-1.566944967,S,0,0.091551339,0.134093128,0.134093128,0.128797061,0.426288399,0.017980967,0.426289722,0,TRUE,1.280226292,2.337272456,2.165496939,1.755400482,0.883201271,0.403005898,0.016588683,0.987411353,0.003900172,0.00080579,145.615,465.7857143,150
428,,28,Spindle,N,3,40,FALSE,2007,Spindletop,North America,US,271.3,38.135833,-84.500556,1,12.48333327,1152,1.0008,1139,13.8801,1,0,0,0,2008,2008,0,93,2,3,98,5,2,1,8,51,19,24,6.375,255,441,696,NA,0.057645222,1601,92.29,2.607,0.259,227,84,2770,224,35,29,2,151,229,2,0.8,6.3,NA,NA,NA,NA,1.541443484,3.736964981,0.741277623,-3.707106522,1.28246224,-6.392407553,W,0,0.08906589,0.138364458,0.138244234,0.086152253,0.645147577,0.019144723,0.663789614,0.011021586,FALSE,3.462025306,1.419804717,1.276729984,1.277177696,0.990687118,0.741192164,0.007422211,0.961373912,0.011613348,0.002400559,125.8357143,635.3,92.29
429,,29,Spindle,Control,3,40,FALSE,2007,Spindletop,North America,US,271.3,38.135833,-84.500556,1,12.48333327,1152,1.0008,1139,13.8801,0,0,0,0,2008,2008,0,106,4,2,112,6,2,1,9,51,19,24,5.6667,125,393,518,NA,0.059541457,1592,94.79,2.739,0.26,248,98,2805,245,35,29,1.8,156,245,2,0.7,6.5,34,43.1,22.8,Loam,1.685125453,4.496057348,0.766933644,-2.160441777,2.839558223,0.839218284,S,0,0.114992848,0.157398362,0.157398362,0.157393904,0.47645473,0.024774244,0.476454732,0,TRUE,1.007048002,2.10217531,2.095997467,1.460859345,0.610054484,0.225002207,0.024772841,1.240111764,0.005628643,0.001163479,267.7157143,386.7285714,94.79
431,,1,Val,Control,1,41,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,0,0,0,0,2009,2009,0,0,110,0,110,0,19,0,19,114,114,0,6,7.35,249.75,257.1,NA,0.889,2000,1778,5.303,0.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.311932092,6.47751606,0.785185942,-5.889279515,0.777387152,-3.703477171,S,0,NA,0.096212132,0.096212132,0.091695108,0.227358247,0.009256774,0.227358416,0,TRUE,1.230996633,4.16301374,3.891252368,3.091024323,1.513058456,0.669083496,0.008407993,0.652465012,1.5081768,0.311781756,1491.666667,240.2785714,1778
432,,2,Val,K,1,41,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,0,0,1,0,2009,2009,0,0,112,0,112,0,22,0,22,114,114,0,5.1818,32.65,347.05,379.7,NA,0.0925,2000,185,5.319,0.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.466495329,8.510176391,0.797949354,-8.199698802,-1.533032138,-6.290109424,S,1.1,0.081161406,0.076364164,0.076364164,0.070796234,0.219697811,0.005831486,0.219696894,0,TRUE,1.223494581,4.283552115,4.009827122,3.174722547,1.547236613,0.680782581,0.005012107,0.852473492,1.7482576,0.361521527,885.6666667,349.9142857,185
433,,3,Val,P,1,41,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,0,1,0,0,2009,2009,0,0,106,0,106,0,22,0,22,114,114,0,5.1818,15.05,265.95,281,NA,0.202,2000,404,7.51,0.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.464268633,7.520749665,0.797228984,-11.74470894,-6.174612878,-10.34330792,S,0,NA,0.053571249,0.048007414,0.047204345,0.180566247,0.002869879,0.320895639,0.29945589,FALSE,0.811358854,6.224554175,6.982728436,3.962101438,1.340349738,0.388649839,0.00222825,0.697527199,1.8956962,0.391892708,914.6666667,305.6428571,404
434,,4,Val,N,1,41,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,1,0,0,0,2009,2009,0,0,101,0,101,0,24,0,24,114,114,0,4.75,14.65,430.55,445.2,NA,0.5555,2000,1111,5.812,0.47,38,83,1082,224,29,17,7.5,80,359,5.2,0.4,5.2,NA,NA,NA,NA,2.805180058,13.40473062,0.882672292,-2.403322296,3.338044616,-0.342985142,S,1.29,0.102082068,0.136339921,0.124290455,0.128318856,0.211619872,0.018588574,0.49805774,0.365382802,FALSE,0.690833522,5.647565318,7.240507739,3.322399558,0.930300099,0.217350862,0.016465729,1.0731781,2.70435,0.558784395,1244.666667,319.9642857,1111
435,,5,Val,PK,1,41,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,0,1,1,0,2009,2009,0,0,103,0,103,0,25,0,25,114,114,0,4.56,2.2,407.05,409.25,NA,0.4875,2000,975,12.69,1.005,59,192,1966,302,33,18,11.2,117,303,5.2,0.8,5.7,NA,NA,NA,NA,2.853218043,13.72445019,0.886402023,-13.01877968,-6.352113011,-11.47996206,S,2.07,0.09724386,0.0471628,0.0471628,0.042132547,0.180241849,0.00222433,0.180241833,0,TRUE,1.180620954,5.161529393,4.876133151,3.784039628,1.796681539,0.767317218,0.001775152,0.844105705,1.5776901,0.325891386,1461.333333,277.3571429,975
436,,6,Val,NK,1,41,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,1,0,1,0,2009,2009,0,0,102,0,102,0,27,0,27,114,114,0,4.2222,33.9,461.1,495,NA,0.726,2000,1452,7.835,0.629,38,140,1482,266,32,20,8.7,81,287,3.6,0.7,5.8,NA,NA,NA,NA,2.746721387,10.12062257,0.833391184,-19.69682774,-9.542502829,-19.4529308,S,3.76,0.103613871,0.012512314,0.009934404,0.01004626,0.168862056,0.000156558,0.227989757,0.196087974,FALSE,0.930462788,6.255243717,6.46750249,4.218654368,1.639530195,0.557035566,0.000100927,0.877571245,2.4888876,0.514882118,1222,365.5571429,1452
437,,7,Val,NP,1,41,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,1,1,0,0,2009,2009,0,0,108,0,108,0,26,0,26,114,114,0,4.3846,20.5,365.5,386,NA,0.4345,2000,869,9.073,0.771,34,88,1750,383,29,19,8.1,62,341,4.8,0.8,5.8,NA,NA,NA,NA,2.62082788,8.391366906,0.804404611,-10.53304241,-4.583338664,-8.417093489,S,2.76,0.126564505,0.060471923,0.056288085,0.057231669,0.199313757,0.003656853,0.314659197,0.243597708,FALSE,0.859584066,5.377876247,5.810588492,3.511030252,1.262220407,0.392319462,0.003275464,0.881944957,2.0497163,0.423563504,542.6666667,423.7857143,869
438,,8,Val,NPK,1,41,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,1,1,1,0,2009,2009,0,0,119,0,119,0,23,0,23,114,114,0,4.9565,8.1,238.55,246.65,NA,0.7645,2000,1529,6.571,0.512,41,120,2921,194,38,18,7.1,68,284,4.2,0.5,6.5,NA,NA,NA,NA,2.588616212,8.845096814,0.825584751,-2.524153452,4.142513214,-0.486704057,S,1.64,0.102626014,0.134702422,0.134702422,0.126487861,0.251220851,0.018144743,0.251220813,0,TRUE,1.363376109,3.746006988,3.42912191,2.862979944,1.502088626,0.718999998,0.015999179,0.984037262,1.5889504,0.328447046,775.3333333,376.4214286,1529
441,,11,Val,Control,2,42,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,0,0,0,0,2009,2009,0,0,107,0,107,0,24,0,24,114,114,0,4.75,NA,204.75,204.75,NA,0.911,2000,1822,3.898,0.295,23,60,919,228,19,22,12.8,107,185,8.1,0.5,5.6,59.6,27,13.3,Sandy Loam,2.676792749,9.895419188,0.842274201,-18.03228515,-11.36561851,-15.3852781,S,2.17,0.091324949,0.028567077,0.028567077,0.02851097,0.165479463,0.000816078,0.165478979,0,TRUE,1.01506819,5.992822629,5.955753806,4.176569889,1.756209803,0.652855669,0.000812875,0.801129386,1.952118,0.403354993,1543.666667,204.1714286,1822
442,,12,Val,K,2,42,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,0,0,1,0,2009,2009,0,0,111,0,111,0,23,0,23,114,114,0,4.9565,9.3,399.4,408.7,NA,0.4075,2000,815,8.951,0.719,44,174,1705,356,34,18,20.3,62,269,4.2,0.8,5.9,NA,NA,NA,NA,2.522757796,8.16500994,0.804580593,-9.744848756,-4.055378064,-8.745802102,S,2.13,0.088273995,0.065431156,0.059339723,0.055380998,0.146158081,0.004281236,0.350169295,0.423312686,FALSE,0.705291787,9.102494238,11.44034126,5.413452521,1.555888099,0.374508284,0.003067055,0.774558792,2.1810612,0.450840447,1133.666667,338.5071429,815
443,,13,Val,P,2,42,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,0,1,0,0,2009,2009,0,0,95,0,95,0,23,0,23,114,114,0,4.9565,31.15,512.65,543.8,NA,0.797,2000,1594,7.693,0.632,61,135,1338,290,32,19,35.9,55,297,9,0.5,5.5,NA,NA,NA,NA,2.570066217,8.379758589,0.81966862,-4.741990561,1.924676106,-2.326551235,S,2.16,0.098747221,0.107908577,0.107908577,0.105231388,0.201573434,0.011644261,0.20157363,0,TRUE,1.227815125,4.645025327,4.344493558,3.446256585,1.683825118,0.74302485,0.011073645,0.680495411,0.9262689,0.191389653,762.3333333,302,1594
444,,14,Val,N,2,42,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,1,0,0,0,2009,2009,0,0,114,0,114,0,21,0,21,114,114,0,5.4286,1.2,190.45,191.65,NA,1,2000,2000,7.689,0.593,68,99,1403,259,32,19,19.3,46,218,7.6,0.3,5.4,NA,NA,NA,NA,2.364965234,6.964630225,0.776793498,-28.76062474,-22.36054073,-27.54084098,S,1.86,0.106334059,0.009771021,0.009513984,0.008454786,0.18968852,9.55E-05,0.201271652,0.039557172,FALSE,0.961908567,5.367409814,5.460766625,3.666797524,1.469774078,0.517298044,7.15E-05,0.976770414,1.8461835,0.381847972,1322.333333,142.9928571,2000
445,,15,Val,PK,2,42,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,0,1,1,0,2009,2009,0,0,102,0,102,0,23,0,23,114,114,0,4.9565,4.05,282.45,286.5,NA,0.872,2000,1744,8.526,0.617,40,134,2436,296,30,19,13.6,53,236,6.4,0.8,6.5,NA,NA,NA,NA,2.444931184,7.20498615,0.77975943,0.485773781,7.152440448,0.718570437,S,1.49,0.097381322,0.182009847,0.182009847,0.142689906,0.291097456,0.033127584,0.291097454,0,TRUE,2.307518662,3.272221515,2.899020078,2.791655808,1.907014217,1.233969931,0.020360409,0.777850097,0,0,1599.333333,158.3357143,1744
446,,16,Val,NK,2,42,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,1,0,1,0,2009,2009,0,0,117,0,117,0,30,0,30,114,114,0,3.8,15.65,375.45,391.1,NA,0.839,2000,1678,11.509,0.913,91,238,1916,427,40,21,28.7,94,272,4.3,0.8,5.6,NA,NA,NA,NA,2.844327633,10.08769344,0.83627244,-8.572218699,-5.134732692,-8.119351532,S,2.07,0.106982502,0.073571781,0.05326841,0.058961317,0.189465328,0.005412807,0.474228051,0.397176241,FALSE,0.691739379,6.537104377,8.370206219,3.848378202,1.079376358,0.252660948,0.003476437,0.989487024,2.4931396,0.515246184,1089.333333,353.25,1678
447,,17,Val,NP,2,42,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,1,1,0,0,2009,2009,0,0,111,0,111,0,27,0,27,114,114,0,4.2222,0.45,207.7,208.15,NA,0.733,2000,1466,7.93,0.592,54,120,1381,298,32,21,15.9,65,209,4.8,0.5,5.8,NA,NA,NA,NA,2.696398205,8.9217958,0.818122472,-10.7265461,-5.619505023,-9.341947893,S,2.25,0.130327627,0.059313018,0.050747697,0.052175965,0.172534498,0.003518034,0.347027097,0.34864978,FALSE,0.782724565,6.74680621,7.767495388,4.224143426,1.373445348,0.380612128,0.002722331,1.085875617,2.4516912,0.507136466,612.3333333,326.2857143,1466
448,,18,Val,NPK,2,42,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,1,1,1,0,2009,2009,0,0,105,0,105,0,24,0,24,114,114,0,4.75,NA,270.65,270.65,NA,0.907,2000,1814,7.498,0.537,51,113,1125,336,31,19,17.3,70,251,7.8,0.4,5.6,NA,NA,NA,NA,2.495030693,7.598208132,0.785081319,-15.98370115,-13.68299415,-16.33521577,W,2.89,0.100735353,0.035061838,0.022658098,0.025927266,0.149014031,0.001229332,0.313392848,0.381398628,FALSE,0.803268428,7.90746482,8.933194934,5.010472452,1.676603282,0.480126221,0.000672223,0.96018331,2.5775834,0.53323083,921.3333333,279.6714286,1814
451,,21,Val,Control,3,43,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,0,0,0,0,2009,2009,0,0,111,0,111,0,31,0,31,114,114,0,3.6774,15.15,223,238.15,NA,0.8655,2000,1731,11.312,0.773,54,170,1397,304,41,35,17.1,91,276,3,0.6,5.1,55.5,31.1,13.3,Sandy Loam,2.600533036,5.898037338,0.757292582,-11.78733088,-10.08210198,-16.06815323,W,2.89,0.108360757,0.053343403,0.032479416,0.026629015,0.165008719,0.002845519,0.450462172,0.439068065,FALSE,0.643615643,8.386061791,11.58522622,4.745096202,1.210204569,0.254138735,0.000709104,0.850961994,2.3477168,0.485240799,1609.333333,200.8357143,1731
452,,22,Val,K,3,43,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,0,0,1,0,2009,2009,0,0,110,0,110,0,28,0,28,114,114,0,4.0714,112.65,616.35,729,NA,0.279,2000,558,7.579,0.565,42,90,1182,189,32,18,25,70,358,4.7,0.4,5.1,NA,NA,NA,NA,2.573274568,7.051282051,0.772243889,-33.22301334,-27.19145518,-31.03473847,S,1.86,0.085767065,0.006253755,0.005868924,0.005961624,0.172576984,3.91E-05,0.184145343,0.044569085,FALSE,0.984556228,5.843210969,5.882555985,4.026986858,1.6484541,0.594291005,3.55E-05,0.867675621,2.068473,0.427482208,955.3333333,340.65,558
453,,23,Val,P,3,43,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,0,1,0,0,2009,2009,0,0,116,0,116,0,31,0,31,114,114,0,3.6774,5.35,276.9,282.25,NA,0.7265,2000,1453,6.543,0.541,36,108,1845,250,35,20,9.5,63,262,7.3,0.4,6.2,NA,NA,NA,NA,2.793461207,9.40979021,0.813474553,-8.112530539,-13.3834,-12.1979757,A,2.97,0.103673609,0.077032727,0.023347193,0.039213426,0.1792998,0.005934041,0.653798631,0.478529262,FALSE,0.547452287,8.655321789,14.84144325,4.431269142,0.889016781,0.141926804,0.001537693,0.872748299,2.5534026,0.527647729,1679.666667,317.9142857,1453
454,,24,Val,N,3,43,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,1,0,0,0,2009,2009,0,0,91,0,91,0,30,0,30,114,114,0,3.8,11.8,319.8,331.6,NA,0.874,2000,1748,11.137,0.917,57,91,1724,270,39,24,15.9,95,258,3.1,0.3,5.1,NA,NA,NA,NA,3.049214714,16.46322068,0.896512131,-14.47129947,-11.31999028,-13.42178671,S,2.11,0.094517958,0.040786595,0.028697721,0.034696474,0.197633825,0.001663546,0.346953844,0.285701873,FALSE,0.848087788,5.472768818,5.962526996,3.552390571,1.259501305,0.385322093,0.001203845,0.936726347,2.1416668,0.442476158,1555.333333,246.1928571,1748
455,,25,Val,PK,3,43,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,0,1,1,0,2009,2009,0,0,99,0,99,0,29,0,29,114,114,0,3.931,43,458.8,501.8,NA,0.9205,2000,1841,5.117,0.423,36,66,1119,177,27,20,13,66,310,5.9,0.3,5.4,NA,NA,NA,NA,2.775447951,9.237511781,0.824236447,-14.92009185,-17.63012356,-17.03568557,A,2.63,0.094034861,0.038996591,0.015268691,0.024173287,0.162219547,0.001520734,0.376534983,0.400596653,FALSE,0.763773813,7.425126814,8.711603227,4.595137785,1.45299733,0.390038626,0.000584348,0.770784354,2.4597612,0.50885667,1340.333333,454.4214286,1841
456,,26,Val,NK,3,43,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,1,0,1,0,2009,2009,0,0,97,0,97,0,27,0,27,114,114,0,4.2222,8.3,188.85,197.15,NA,0.3565,2000,713,6.013,0.433,45,77,1602,205,31,20,12.5,53,258,7.8,0.5,5.8,NA,NA,NA,NA,2.724197742,9.730093071,0.826557215,-11.8653552,-5.921599935,-10.93121954,S,2.02,0.09735116,0.052928815,0.04923756,0.04450915,0.180857586,0.002801459,0.299934781,0.272274496,FALSE,0.780649587,6.357633857,7.334095373,3.975533339,1.28875751,0.355927104,0.001981064,0.923087682,1.8148299,0.375475763,1467.333333,321.5714286,713
457,,27,Val,NP,3,43,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,1,1,0,0,2009,2009,0,0,117,0,117,0,29,0,29,114,114,0,3.931,3.7,174.3,178,NA,0.6055,2000,1211,8.639,0.622,55,76,1384,260,29,20,9.9,62,298,4.4,0.4,5.2,NA,NA,NA,NA,2.952613195,15.05940594,0.876849954,-10.11168177,-7.457250512,-11.70927903,W,2.84,0.109054963,0.063074416,0.042228346,0.04117737,0.146815563,0.003978382,0.498542683,0.503836564,FALSE,0.617212466,10.43983302,15.15449743,5.765021531,1.386854064,0.272425877,0.001695576,0.898592775,2.3924189,0.494331854,852,237.1,1211
458,,28,Val,NPK,3,43,FALSE,2008,Val Mustair,Europe,CH,2320,46.631345,10.372252,656,0.133333397,681,2.4389,442,18.9057,1,1,1,0,2009,2009,0,0,117,0,117,0,28,0,28,114,114,0,4.0714,8.1,212.75,220.85,NA,0.54,2000,1080,7.72,0.585,18,64,550,116,22,38,1.6,24,144,2.2,0.4,5.5,NA,NA,NA,NA,2.687406745,10.05804555,0.806495141,-9.086888349,-26.59351338,-21.07196244,A,2.56,0.09936941,0.069881055,0.006230555,0.016145163,0.164326454,0.004883362,0.675145133,0.512517423,FALSE,0.507473343,10.91094877,21.24044186,5.299094073,0.936752442,0.129420628,0.000260666,0.843859519,2.516595,0.52071822,651,412.6785714,1080
461,,1,Burrawan,Control,1,44,FALSE,2008,Burrawan,Australia,AU,425,-27.734896,151.139517,-890,18.2249999,643,0.4335,1573,2.2505,0,0,0,0,2009,2009,0,26,31,1,58,2,7,1,10,37,31,5,3.7,59,500.2,559.2,NA,0.984898407,1821,1793.5,1.762,0.111,35,70,1006,217,31,19,10.4,22,284,2.6,0.5,4.9,83.5,7.1,9.3,Loamy Sand,1.687788659,3.902552204,0.732997301,1.925616167,NA,-2.494941602,W,NA,NA,0.122701279,0.122701279,0.058732495,0.341661025,0.015055604,0.341661025,0,TRUE,2.112224163,2.517255135,2.229438903,2.116257456,1.395589949,0.867419403,0.003449506,0.946633248,0.981883925,0.202881068,1047.892857,273.9707143,1793.5
462,,2,Burrawan,NK,1,44,FALSE,2008,Burrawan,Australia,AU,425,-27.734896,151.139517,-890,18.2249999,643,0.4335,1573,2.2505,1,0,1,0,2009,2009,0,43,16,10,69,2,5,1,8,37,31,5,4.625,156.55,492.7,649.25,NA,0.96886947,1831,1774,1.239,0.08,28,109,1002,177,22,50,1.8,29,132,2.4,0.4,5.6,NA,NA,NA,NA,1.243821538,2.408194234,0.598151722,1.199179111,NA,-7.512298536,W,NA,NA,0.108709581,0.108709581,0.025451304,0.4245114,0.011817773,0.424511398,0,TRUE,1.904323803,2.196455796,1.948913947,1.811909949,1.141790262,0.673767903,0.000647769,0.983536619,0.709649424,0.146762815,906.8571429,273.2754286,1774
463,,3,Burrawan,NPK,1,44,FALSE,2008,Burrawan,Australia,AU,425,-27.734896,151.139517,-890,18.2249999,643,0.4335,1573,2.2505,1,1,1,0,2009,2009,0,17,58,13,88,2,9,1,12,37,31,5,3.0833,6.95,117.8,124.75,NA,0.976496922,1787,1745,1.327,0.087,17,88,218,42,16,21,1,17,106,2.1,0.4,5.2,NA,NA,NA,NA,2.05529024,6.146031746,0.827109638,1.364757381,NA,-5.51020801,W,NA,NA,0.111751349,0.111751349,0.035532535,0.427327773,0.012488364,0.427327767,0,TRUE,1.870520463,2.155797995,1.914001175,1.77219568,1.107483156,0.647323447,0.001262561,1.029043868,0.940081975,0.194243769,1318.678571,184.9473571,1745
464,,4,Burrawan,N,1,44,FALSE,2008,Burrawan,Australia,AU,425,-27.734896,151.139517,-890,18.2249999,643,0.4335,1573,2.2505,1,0,0,0,2009,2009,0,39,64,3,106,2,9,1,12,37,31,5,3.0833,41.9,266.7,308.6,NA,0.960926598,1791.5,1721.5,0.663,0.051,16,48,781,115,16,53,1.1,27,144,2.3,0.3,5.4,NA,NA,NA,NA,2.045272634,6.704057279,0.823078257,Inf,-54.26663627,-5.51020801,A,NA,NA,0.048823258,2.29E-06,0.267183261,0.130842286,0.002383711,2.855102536,0.806778292,FALSE,1.870520463,2.155797995,1.914001175,1.77219568,1.107483156,0.647323447,0.071386895,0.909027365,3.90873807,0.807478825,1041.642857,295.502,1721.5
